east,north,cat,area
1115497.53238805,994371.01166024,428855,62095.83291200
875521.33199487,993561.08694056,428858,314978.86259900
895201.84049067,994221.02560104,428868,54896.31605300
979459.01748832,994461.00329576,428902,89094.02113500
1037540.51817106,994520.99771944,428916,90893.90035000
1123897.74942894,994461.00329576,428943,130491.24307600
1084956.74328938,994341.0144484,429010,56696.19526800
1095607.01846622,994161.03117736,429013,137690.75993600
1106857.30914599,994371.01166024,429105,86394.20231300
1101352.16690669,994311.01723656,429214,76494.86663100
1113307.47580239,994431.00608392,429222,51296.55762300
1040885.60459984,994371.01166024,429299,71095.22898600
1113682.48549171,994251.02281288,429323,164688.94815800
1046285.74412613,994011.04511816,429394,355476.14493200
1038140.53367398,994161.03117736,429496,68395.41016400
1062291.15766654,994341.0144484,429511,80094.62506100
1071081.38478433,994311.01723656,429514,97193.47760200
882241.50562758,994311.01723656,429549,51296.55762300
1071036.38362161,993681.07578792,429623,565162.07346200
1111762.43588236,994281.02002472,429732,50396.61801600
1037720.52282194,994041.04233,429802,52196.49723100
1042460.64529501,993921.05348264,429807,119691.96778700
869911.18704256,994041.04233,429835,71995.16859400
1037450.51584562,994101.03675368,429901,77394.80623800
1044320.69335406,993621.08136424,429902,292480.37241300
1056276.00224976,994071.03954184,429907,486867.32761600
1075626.50221896,994191.0283892,429912,56696.19526800
1093506.964206,993801.06463528,429918,613758.81226300
1060686.11619623,993951.05069448,430009,74694.98741600
871546.22928802,993891.0562708,430040,100793.23603100
1040825.60304955,993741.0702116,430209,135890.88072100
1047815.78365858,993861.05905896,430323,79194.68545300
1051595.88132698,994011.04511816,430324,205186.23049300
1072506.42160377,993771.06742344,430335,130491.24307600
1104112.23822012,993531.08972872,430348,162889.06894400
1107007.31302172,994011.04511816,430350,111592.51132100
1110187.3951872,994071.03954184,430358,109792.63210600
1040360.59103479,993801.06463528,430427,97193.47760200
1109737.38356001,993981.04790632,430448,56696.19526800
1111867.43859538,993411.10088136,430452,224084.96224800
1115077.521536,994011.04511816,430455,107092.81328300
891481.74437256,994011.04511816,430473,53096.43683800
1061196.12937371,993861.05905896,430522,66595.53094900
1095457.01459049,993831.06184712,430529,210585.86813700
1096372.03823245,993681.07578792,430530,59396.01409000
870751.20874665,993501.09251688,430544,76494.86663100
1113187.4727018,993711.07299976,430739,53996.37644500
870406.19983247,993861.05905896,430742,57596.13487500
1093566.96575629,992901.14828007,430824,1009732.23953000
1111132.4196043,993951.05069448,430833,117892.08857300
1084086.72081014,993531.08972872,430926,123291.72621700
1096027.02931827,993441.0980932,431030,134091.00150600
914147.32999539,993831.06184712,431082,83694.38349000
914792.34666103,993561.08694056,431084,59396.01409000
1043300.6669991,993801.06463528,431122,60295.95369700
1058766.06658688,993861.05905896,431126,62995.77252000
1110742.4095274,993741.0702116,431134,79194.68545300
1112947.46650063,993681.07578792,431223,56696.19526800
1114147.49750647,993741.0702116,431226,70195.28937900
1082736.68592857,993261.11482215,431310,131391.18268400
1036160.48251434,993501.09251688,431397,329377.89631700
1094001.97699591,993651.07857608,431511,71095.22898700
1106737.3060454,993741.0702116,431519,53096.43683800
1074351.46927525,993651.07857608,431596,54896.31605300
1109992.39014875,993531.08972872,431608,54896.31605300
1035380.46236054,993411.10088136,431694,150289.91444000
1110352.3994505,993441.0980932,431730,150289.91444000
933677.83461547,993441.0980932,431777,61195.89330500
1040075.5836709,993561.08694056,431807,64795.65173400
1112497.45487344,993411.10088136,431837,53996.37644500
1116577.5602933,993591.0841524,431841,62095.83291200
1059996.09836787,993201.12039847,431930,203386.35127800
1072296.41617775,993591.0841524,432034,58496.07448300
1089051.84909681,993591.0841524,432038,71995.16859400
1029605.31314493,993591.0841524,432114,62995.77252000
1042655.65033346,993351.10645767,432115,316778.74181300
1090371.88320324,993141.12597479,432131,1358008.86760200
1079226.59523648,993471.09530504,432219,52196.49723100
1104712.25372304,993531.08972872,432227,59396.01409000
1077621.55376617,993501.09251688,432305,52196.49723100
937742.93964775,993351.10645767,432365,69295.34977200
1078656.58050871,993291.11203399,432398,154789.61247700
1069551.34525188,993081.13155111,432511,454469.50174900
1103617.22543021,993411.10088136,432522,53996.37644500
1072716.42702979,993261.11482215,432616,354576.20532500
875761.33819603,992961.14270375,432645,288880.61398300
1063791.19642384,993351.10645767,432713,91793.83995700
1083816.71383383,993141.12597479,432721,133191.06189900
1037825.52553495,993381.10366951,432808,116092.20935800
1053515.93093633,993171.12318663,432817,82794.44388300
1062171.15456596,993321.10924583,432821,80094.62506100
1116727.56416903,993231.11761031,432843,57596.13487500
1041650.62436607,993021.13712743,432929,133191.06189900
1123462.73818932,993261.11482215,432964,104392.99446100
879976.44710405,992091.22356039,432974,323078.31906500
1039580.57088099,992841.15385639,433051,146690.15601000
898606.92846974,993051.13433927,433102,57596.13487500
1070271.36385539,993111.12876295,433259,98993.35681600
1080501.62818019,993231.11761031,433261,94493.65878000
1100917.15566707,993231.11761031,433271,66595.53094900
899401.94901111,993171.12318663,433304,71095.22898600
1029905.32089639,993171.12318663,433340,72895.10820100
1123192.73121301,993111.12876295,433484,63895.71212700
1040105.58444605,992811.15664455,433555,97193.47760200
1086951.79483659,993081.13155111,433568,107992.75289100
1101322.16613154,992901.14828007,433576,73795.04780900
1114132.4971189,992601.17616167,433584,71095.22898600
1114927.51766027,993111.12876295,433585,72895.10820100
1034375.43639315,992331.20125511,433678,1024131.27324800
1035395.46274812,993021.13712743,433679,111592.51132100
1054580.95845401,991431.28489991,433686,1547896.12476900
1042520.6468453,992961.14270375,433775,96293.53799400
921317.5152553,992931.14549191,433844,108892.69249800
993409.37793123,993021.13712743,433873,79194.68545300
1116472.55758029,992541.18173799,433903,379774.51433300
1046120.73986283,992601.17616167,434078,159289.31051400
906572.13427102,992961.14270375,434147,58496.07448300
1073871.45687291,992961.14270375,434192,60295.95369700
1082901.69019187,992871.15106823,434293,55796.25566000
1094932.00102544,992631.17337351,434384,115192.26975000
1103977.23473197,992811.15664455,434390,72895.10820100
1041380.61738975,992811.15664455,434462,51296.55762300
1093191.95606696,991731.25701831,434476,1289613.45743800
1110982.41572857,992841.15385639,434479,98093.41720900
1122937.72462426,992841.15385639,434578,57596.13487500
1082151.67081322,991851.24586567,434662,481467.68997200
1114447.50525793,992451.19010247,434673,112492.45092800
1123597.74167748,992781.15943271,434674,86394.20231300
1036625.4945291,992481.18731431,434831,344676.86964300
1061271.13131158,992751.16222087,434838,106192.87367600
1083486.70530722,992751.16222087,434844,95393.59838700
1099942.13047482,992661.17058535,434849,63895.71212700
1043720.67785114,992421.19289063,434906,234884.23753800
1085826.76576861,992661.17058535,434923,53996.37644500
1101022.15838008,992691.16779719,434928,80094.62506100
1026590.23524275,992421.19289063,434976,50396.61801600
1048295.79606091,992541.18173799,434982,50396.61801600
1083396.70298178,991551.27374727,434991,912538.76192800
889711.69863894,992301.20404327,435209,102593.11524600
1041905.63095481,992601.17616167,435332,107092.81328300
1045385.72087175,992511.18452615,435333,68395.41016400
1053215.92318487,992151.21798407,435335,170988.52541100
876421.35524925,992271.20683143,435361,182687.74030700
1061016.12472284,991851.24586567,435410,506665.99898000
880156.45175493,992421.19289063,435431,57596.13487500
1056005.99527345,991641.26538279,435480,458069.26017900
880666.46493241,992151.21798407,435516,355476.14493200
1057911.04449522,992091.22356039,435576,135890.88072100
1045955.73559952,992451.19010247,435654,76494.86663100
1039460.56778041,992391.19567879,435747,201586.47206300
1047125.76583022,992421.19289063,435749,56696.19526800
1086801.79096086,992421.19289063,435754,62095.83291200
1057131.02434142,991401.28768807,435848,1512798.48008000
1068126.30843245,992391.19567879,435851,165588.88776600
1112287.44944742,992331.20125511,435866,53996.37644500
1041440.61894004,992061.22634855,435949,73795.04780900
1046690.7545906,992301.20404327,435952,108892.69249800
1124407.76260642,992241.20961959,435982,56696.19526800
1095502.01575321,991251.30162887,436058,259182.60693800
1046375.74645157,992331.20125511,436132,61195.89330500
1093776.97118231,992181.21519591,436140,57596.13487500
901997.01606125,992151.21798407,436352,119691.96778700
989044.26514748,991701.25980647,436385,68395.41016400
1095382.01265263,991881.24307751,436400,120591.90739500
871006.21533539,992121.22077223,436416,125091.60543200
1113982.49324317,992211.21240775,436505,58496.07448300
1121257.68121609,992091.22356039,436508,99893.29642400
1035005.45267122,991881.24307751,436648,121491.84700200
1036910.50189299,991971.23471303,436651,143990.33718800
1037855.52631009,992031.22913671,436653,240283.87518200
1088811.84289564,991791.25144199,436745,94493.65878000
1096702.04675905,990981.3267223,436748,384274.21237000
1112362.45138529,992001.23192487,436750,119691.96778700
897091.88932487,992031.22913671,436770,152089.79365500
1113187.4727018,992001.23192487,436851,61195.89330500
1037345.51313261,991881.24307751,436928,151189.85404700
1039400.56623011,991911.24028935,436930,65695.59134200
899686.956375,991671.26259463,436966,50396.61801600
1046885.75962905,991611.26817095,437035,306879.40613200
1088106.82467971,991971.23471303,437124,57596.13487500
876616.3602877,991131.31278151,437138,154789.61247700
1036310.48639007,991731.25701831,437461,99893.29642400
1058106.04953367,991821.24865383,437471,50396.61801600
879916.44555376,991581.27095911,437590,86394.20231300
1063596.1913854,991731.25701831,437667,55796.25566000
1073766.4541599,991641.26538279,437670,55796.25566000
880621.46376969,991611.26817095,437696,99893.29642400
882076.50136428,991671.26259463,437698,57596.13487500
1086246.77662066,991551.27374727,437973,75594.92702400
1124572.76686972,991491.27932359,437988,52196.49723100
1033655.41778965,991431.28489991,438069,89993.96074200
1112707.46029946,991521.27653543,438222,73795.04780900
870886.2122348,990561.36575654,438227,468868.53546800
1034240.43290499,991431.28489991,438297,108892.69249800
1034840.44840792,991341.29326439,438298,491367.02565300
1038545.54413845,991551.27374727,438300,176388.16305500
1051535.87977669,991611.26817095,438303,56696.19526800
1064151.2057256,991491.27932359,438306,107992.75289100
1021160.09494132,991461.28211175,438399,117892.08857300
1087461.80801407,991371.29047623,438517,113392.39053500
1089021.84832167,991071.31835782,438518,359975.84296900
870091.19169343,991461.28211175,438528,118792.02818000
924212.59005689,991341.29326439,438559,68395.41016400
1021670.1081188,991431.28489991,438592,124191.66582500
1066176.25804796,991341.29326439,438604,60295.95369700
1037945.52863553,991311.29605255,438693,70195.28937900
1061901.14758964,991041.32114598,438696,178188.04227000
1087941.82041641,990921.33229862,438709,342876.99042800
1032065.37670691,991281.29884071,438782,89993.96074200
948543.21870033,991341.29326439,438950,76494.86663100
1055300.97705752,991071.31835782,438978,240283.87518200
1043180.66389851,991311.29605255,439059,73795.04780900
1090056.8750642,991221.30441703,439068,118792.02818000
879241.42811297,991131.31278151,439087,100793.23603100
1114297.5013822,991251.30162887,439170,86394.20231300
869581.17851595,991101.31556967,439441,96293.53799400
1038605.54568874,990831.3406631,439513,469768.47507500
1107412.32348619,991221.30441703,439527,63895.71212700
1050290.84760813,990861.33787494,439701,53996.37644500
1085781.76460589,991101.31556967,439710,72895.10820100
1033760.42050266,990951.32951046,439782,759549.02866600
1060686.11619623,990951.32951046,439789,106192.87367600
1055780.98945985,991101.31556967,439873,234884.23753800
1091916.92312326,990621.36018022,439966,243883.63361200
1094016.97738348,990651.35739206,439967,243883.63361200
1008859.77713144,990891.33508678,440044,57596.13487500
934592.85825742,990741.34902758,440109,54896.31605300
1035590.46778657,990441.37690918,440154,162889.06894400
1115512.53277562,990141.40479078,440168,304179.58730900
876541.35834983,990831.3406631,440177,112492.45092800
1036760.49801726,990711.35181574,440252,170088.58580300
1049765.83404307,990861.33787494,440337,63895.71212700
1095397.0130402,990831.3406631,440349,62995.77252000
872356.25021696,990921.33229862,440358,50396.61801600
888766.67422184,990741.34902758,440367,72895.10820100
1097242.06071168,990801.34345126,440446,111592.51132000
879661.43896502,990831.3406631,440464,52196.49723100
947208.18420633,990771.34623942,440496,67495.47055700
1035545.46662385,990771.34623942,440522,73795.04780900
1036475.49065337,990891.33508678,440523,57596.13487500
984859.15701461,990621.36018022,440717,131391.18268400
1053950.94217594,990771.34623942,440737,54896.31605300
1073406.44485815,990771.34623942,440740,261882.42576000
1074621.47625157,990231.3964263,440918,554362.79817300
878701.41416035,990711.35181574,440947,71995.16859400
969873.76982916,990771.34623942,440992,67495.47055700
993079.36940463,990741.34902758,441006,53096.43683800
1097527.06807557,990621.36018022,441034,226784.78107100
1059306.08053951,990621.36018022,441244,55796.25566000
1089951.87235119,990591.36296838,441254,96293.53799400
1000564.56280356,990591.36296838,441345,63895.71212700
1060956.12317254,990471.37412102,441356,173688.34423300
1114897.51688513,990231.3964263,441364,278081.33869400
1051580.88093941,990261.39363814,441441,301479.76848700
991174.32018285,990471.37412102,441526,53996.37644500
1052930.91582098,989901.42709606,441551,503066.24055000
1120942.67307705,990381.3824855,441572,72895.10820100
917837.42533836,990351.38527366,441621,65695.59134200
